"http://www.wikidata.org/entity/Q355304","Q355304","cours d'eau"
"http://www.wikidata.org/entity/Q1840161","Q1840161","commune du Chili"
"http://www.wikidata.org/entity/Q2231510","Q2231510","col"
"http://www.wikidata.org/entity/Q20625120","Q20625120","national reserve of Chile"
"http://www.wikidata.org/entity/Q2065736","Q2065736","bien culturel"
"http://www.wikidata.org/entity/Q4989906","Q4989906","monument"
"http://www.wikidata.org/entity/Q46169","Q46169","parc national"
"http://www.wikidata.org/entity/Q590080","Q590080","région du Chili"
"http://www.wikidata.org/entity/Q1153408","Q1153408","province du Chili"
"http://www.wikidata.org/entity/Q1664720","Q1664720","institute"
"http://www.wikidata.org/entity/Q6058937","Q6058937","National Antarctic Program"
"http://www.wikidata.org/entity/Q25412763","Q25412763","city in Chile"
"http://www.wikidata.org/entity/Q169358","Q169358","stratovolcan"
"http://www.wikidata.org/entity/Q55465414","Q55465414","lake channel"
"http://www.wikidata.org/entity/Q162875","Q162875","mausolée"
"http://www.wikidata.org/entity/Q211748","Q211748","champ pétrolifère"
"http://www.wikidata.org/entity/Q728937","Q728937","ligne de chemin de fer"
"http://www.wikidata.org/entity/Q1664456","Q1664456","island network"
"http://www.wikidata.org/entity/Q2042028","Q2042028","ravine"
"http://www.wikidata.org/entity/Q2434238","Q2434238","heritage"
"http://www.wikidata.org/entity/Q5728070","Q5728070","Popular library"
"http://www.wikidata.org/entity/Q15284","Q15284","municipality"
"http://www.wikidata.org/entity/Q2772772","Q2772772","military museum"
"http://www.wikidata.org/entity/Q8343784","Q8343784","clandestine center of detention and torture"
"http://www.wikidata.org/entity/Q17624511","Q17624511","caserío"
"http://www.wikidata.org/entity/Q174782","Q174782","place"
"http://www.wikidata.org/entity/Q496341","Q496341","free economic zone"
"http://www.wikidata.org/entity/Q820477","Q820477","mine"
"http://www.wikidata.org/entity/Q4671277","Q4671277","academic institution"
"http://www.wikidata.org/entity/Q66604755","Q66604755","None"
"http://www.wikidata.org/entity/Q16917","Q16917","hôpital"
"http://www.wikidata.org/entity/Q24354","Q24354","théâtre"
"http://www.wikidata.org/entity/Q7944","Q7944","earthquake"
"http://www.wikidata.org/entity/Q93267","Q93267","isthme"
"http://www.wikidata.org/entity/Q12284","Q12284","canal"
"http://www.wikidata.org/entity/Q55488","Q55488","railway station"
"http://www.wikidata.org/entity/Q211302","Q211302","lac glaciaire"
"http://www.wikidata.org/entity/Q570116","Q570116","tourist attraction"
"http://www.wikidata.org/entity/Q52063204","Q52063204","parque provincial (Argentina)"
"http://www.wikidata.org/entity/Q502074","Q502074","héliport"
"http://www.wikidata.org/entity/Q41176","Q41176","bâtiment"
"http://www.wikidata.org/entity/Q150784","Q150784","gorge"
"http://www.wikidata.org/entity/Q6974775","Q6974775","national park of Argentina"
"http://www.wikidata.org/entity/Q5926864","Q5926864","group of lakes"
"http://www.wikidata.org/entity/Q25412766","Q25412766","town of Chile"
"http://www.wikidata.org/entity/Q878077","Q878077","calotte glaciaire"
"http://www.wikidata.org/entity/Q190429","Q190429","dépression"
"http://www.wikidata.org/entity/Q16735822","Q16735822","history museum"
"http://www.wikidata.org/entity/Q1149405","Q1149405","abri sous roche"
"http://www.wikidata.org/entity/Q10313934","Q10313934","intermittent lake"
"http://www.wikidata.org/entity/Q25412758","Q25412758","None"
"http://www.wikidata.org/entity/Q1478783","Q1478783","ferry port"
"http://www.wikidata.org/entity/Q34442","Q34442","route"
"http://www.wikidata.org/entity/Q44753","Q44753","province de l'Argentine"
"http://www.wikidata.org/entity/Q736917","Q736917","formation géologique"
"http://www.wikidata.org/entity/Q902814","Q902814","border town"
"http://www.wikidata.org/entity/Q3243765","Q3243765","municipality of Argentina"
"http://www.wikidata.org/entity/Q3914","Q3914","school"
"http://www.wikidata.org/entity/Q12570","Q12570","suspension bridge"
"http://www.wikidata.org/entity/Q41597628","Q41597628","sand bar"
"http://www.wikidata.org/entity/Q11269813","Q11269813","grotte ornée"
"http://www.wikidata.org/entity/Q79007","Q79007","rue"
"http://www.wikidata.org/entity/Q170321","Q170321","zone humide"
"http://www.wikidata.org/entity/Q13220204","Q13220204","second-level administrative country subdivision"
"http://www.wikidata.org/entity/Q153562","Q153562","opéra"
"http://www.wikidata.org/entity/Q13226383","Q13226383","facility"
"http://www.wikidata.org/entity/Q5770918","Q5770918","city of Argentina"
